Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
0.37795,189.7632,186.4671,183.4737,180.2105,177.0329,173.9408,171.2039,168.0724,165.3224,162.3092,159.2039,155.4276,151.4934,147.5197,143.8421,139.4539,134.1513,129.4145,125.2105,120.8487,117.1579,113.8816,110.6250,108.1118,106.0592,104.4276,103.4868,102.6316,102.0658,101.7632,102.0000,102.1118,102.9145,103.3618,103.9671,104.2697,104.6382,104.836,105.072,105.329,105.230,105.539,105.612,105.441,105.507,105.329,105.513,105.546,105.388,105.487,105.3289,105.7697,105.7434,105.5000,105.9342,106.0197,106.0789,106.2105,106.1908,106.3355,106.5329,106.5197,106.9013,107.0132,107.2368,107.4474,107.7303,107.9276,108.3750,108.7566,108.9211,108.9934,109.6118,109.6579,110.1250,110.4013,110.6447,111.0000,111.1382,111.4211,111.8158,111.8092,112.5197,112.7829,113.1382,113.3092,113.7237,113.9408,114.1513,114.4145,114.7500,115.1184,115.4145,115.8882,116.2039,116.6382,116.5987,117.1842,117.4803,117.6513,117.9868,118.2368,118.4342,118.7829,119.0592
0.39307,189.8963,186.5305,183.7317,180.8781,177.6585,174.6219,171.2683,168.4268,165.7500,162.6463,159.8232,156.0732,152.3110,148.1219,144.3049,140.1646,134.8659,130.1463,125.7805,121.5854,117.6524,114.3781,111.2927,108.7256,106.5427,105.1646,103.9329,103.1341,102.5183,102.1402,102.4573,102.8354,103.3293,103.8476,104.5122,104.7927,105.2012,105.476,105.659,105.799,105.829,105.738,105.915,105.799,105.951,105.902,105.896,106.055,105.811,105.878,105.6402,105.9817,106.0183,105.9268,106.2439,106.4207,106.4207,106.6037,106.6402,106.7744,106.8293,106.9573,107.3659,107.1768,107.6707,107.9817,108.1159,108.1890,108.6341,108.9573,109.1707,109.5488,109.9573,110.0244,110.3659,110.8354,110.9695,111.3293,111.3841,111.6098,111.9207,112.4024,112.7134,113.0244,113.3110,113.6159,114.0183,114.1768,114.6159,114.7927,115.1219,115.4695,115.5366,116.1890,116.3659,117.0488,116.9878,117.4146,117.7256,118.1524,118.4146,118.5366,118.6707,118.9756,119.2805
0.40819,189.9333,186.5611,183.6555,180.5667,177.8056,174.6444,171.4611,168.4444,166.0667,162.8944,159.8944,156.0611,152.2889,148.4444,144.5111,140.0833,135.0111,130.0945,125.6944,121.5722,117.8222,114.2778,111.1556,108.7167,106.6444,104.8667,103.9111,103.1222,102.5833,102.1222,102.5611,102.7222,103.3611,103.8500,104.4778,104.9111,105.0778,105.350,105.633,105.756,105.917,105.900,105.967,106.072,106.017,106.028,106.078,106.056,105.928,106.011,105.8278,105.9889,106.2222,106.0500,106.4167,106.5222,106.6889,106.6667,106.7111,106.9222,107.0500,107.1944,107.4778,107.6333,107.8722,108.1389,108.4500,108.4611,108.8222,109.0500,109.6056,109.7167,110.1111,110.3500,110.5444,110.9389,111.1667,111.4833,111.6889,111.9111,112.1167,112.6444,113.0222,113.1500,113.4056,113.7500,113.9444,114.2556,114.7333,114.9611,115.4167,115.5333,115.8611,116.2500,116.4944,116.9444,117.1000,117.5000,117.7667,118.0778,118.3944,118.4000,118.8167,118.9222,119.3500
0.42331,189.7819,186.7447,183.9521,180.7766,177.9308,174.9468,171.6808,168.5798,166.0532,163.0213,160.1330,156.1277,152.4149,148.4468,144.4681,139.8245,134.9574,129.9468,125.5745,121.4840,117.8777,114.5000,111.2713,108.7500,106.6117,104.9574,103.8245,103.0638,102.5213,102.1543,102.5798,102.7287,103.5000,103.8298,104.5479,104.8245,105.0106,105.473,105.633,105.766,105.872,105.979,105.957,106.059,106.160,106.011,105.979,105.952,106.027,106.218,106.0266,106.0372,106.2074,106.1596,106.4468,106.5585,106.4362,106.7819,106.8351,106.9894,107.0213,107.2606,107.6809,107.4681,107.9255,108.2074,108.2819,108.5585,108.9840,109.3670,109.4947,109.8830,110.1915,110.3617,110.5532,111.0319,111.2819,111.7660,111.7074,112.0372,112.4468,112.7074,113.0160,113.1915,113.5585,113.9043,114.3298,114.5319,114.8670,114.9362,115.2926,115.5106,115.9362,116.2606,116.7181,116.9734,116.9096,117.4255,117.5585,117.9309,118.2553,118.5745,118.7074,119.0319,119.3564
0.43843,189.8807,186.9545,183.9205,180.8409,177.6477,174.8409,171.6136,168.7330,166.0795,162.7784,159.9205,156.1648,152.3977,148.2898,144.4034,139.9886,134.9091,129.9489,125.4489,121.4830,117.7955,114.3523,111.1989,108.5795,106.4716,105.0852,103.7727,102.9489,102.4148,102.0398,102.4261,102.6705,103.1989,103.7898,104.4375,104.8011,104.9830,105.335,105.472,105.818,105.790,105.932,105.932,106.091,105.955,106.080,106.068,105.977,105.898,105.977,105.7727,106.0057,106.1989,106.1307,106.4943,106.5000,106.4432,106.5909,106.8182,106.9205,107.1648,107.1648,107.5568,107.6080,107.8466,108.3011,108.2386,108.3693,108.9659,109.2330,109.4602,109.8295,110.2273,110.2670,110.6080,110.8807,111.1364,111.4659,111.6250,111.9261,112.1080,112.7216,112.9034,113.1989,113.5170,113.8239,114.2670,114.3920,114.7386,115.0398,115.4432,115.5852,115.9943,116.4205,116.5511,116.8466,116.8920,117.3580,117.6761,117.9148,118.1534,118.5284,118.6420,119.0341,119.4205
0.45354,190.1011,186.9840,184.0000,180.7979,177.7766,174.5851,171.4574,168.5000,166.0213,162.7872,160.0319,156.0160,152.4415,148.3617,144.5957,139.9734,134.8883,129.9894,125.7181,121.4840,117.6543,114.1649,111.1915,108.6755,106.4840,105.0426,103.8883,103.1277,102.4149,102.1011,102.4840,102.5851,103.1649,103.7340,104.4947,104.7128,105.0638,105.330,105.537,105.824,105.888,106.128,105.968,106.000,105.867,106.064,105.931,106.074,106.165,106.218,105.9468,106.0266,106.3085,106.2234,106.6223,106.5319,106.6436,106.7074,106.6649,107.0053,107.0213,107.2553,107.5266,107.5585,107.9468,108.2553,108.4202,108.5745,108.9681,109.2021,109.5319,109.7819,110.1968,110.2128,110.5372,111.0106,111.3298,111.7340,111.8032,111.9787,112.2447,112.7287,112.9787,113.4096,113.5851,113.8989,114.4149,114.6383,114.8617,115.0479,115.4255,115.7340,115.9947,116.3351,116.8191,116.8670,116.8777,117.2926,117.6702,117.7926,118.3564,118.4309,118.5319,118.9894,119.2872
0.46866,190.3962,187.1934,184.2783,181.2877,177.9057,175.1274,171.8255,168.8774,166.2547,163.2170,160.1368,156.4623,152.6934,148.6368,144.6698,140.0519,135.1792,130.2500,125.8302,121.7358,117.9198,114.5236,111.4009,108.9057,106.7642,105.1792,104.0755,103.4057,102.7311,102.5330,102.7028,102.9057,103.4198,104.1132,104.6792,105.0802,105.2830,105.542,105.778,106.052,106.259,106.090,106.222,106.137,106.146,106.113,106.156,106.245,106.061,106.151,106.1462,106.2217,106.2689,106.1745,106.5283,106.6509,106.7076,106.6745,106.9198,107.0755,107.1557,107.3585,107.7830,107.6651,107.9764,108.2877,108.5566,108.5377,109.0472,109.3302,109.5236,109.8821,110.1887,110.3396,110.5991,111.0424,111.2830,111.7547,111.9292,112.0896,112.4387,112.8774,113.2972,113.4009,113.4576,114.0189,114.4151,114.5660,115.0755,115.1792,115.4906,115.7877,116.1981,116.4245,116.8538,117.0000,116.9576,117.5000,117.7547,118.0000,118.2736,118.5047,118.7217,119.0802,119.3774
0.48378,190.2050,186.9750,183.8500,181.0300,177.7800,174.7800,171.6150,168.8500,166.0350,163.1200,160.1100,156.3450,152.6100,148.8950,145.0100,140.4000,135.4300,130.7300,126.2900,122.0300,118.2750,114.8550,111.7450,109.2600,107.2400,105.5700,104.4800,103.7600,103.0650,102.5850,102.9600,103.1650,103.7850,104.2250,105.0150,105.1550,105.5400,105.915,105.925,106.010,106.425,106.400,106.400,106.275,106.235,106.280,106.210,106.260,106.195,106.425,106.2150,106.2400,106.4100,106.4200,106.6800,106.7550,106.8200,106.8350,107.0500,107.3050,107.3250,107.4800,107.8050,107.7450,108.1450,108.5050,108.6750,108.7150,109.1800,109.4700,109.7300,109.8600,110.3000,110.5600,110.9050,111.2900,111.3500,111.8200,112.1550,112.2550,112.5350,112.9950,113.2300,113.4150,113.6900,114.0550,114.3750,114.6800,115.0600,115.2800,115.5350,115.8800,116.1500,116.4700,116.9200,117.0800,117.0000,117.4550,117.6700,118.1900,118.2950,118.6200,118.8250,119.0650,119.4650
0.49890,189.5991,186.4623,183.5424,180.7406,177.7453,174.6321,171.4576,168.4481,165.7406,162.8443,159.8821,156.2924,152.3208,148.4953,144.5047,140.0377,135.0472,130.3491,125.9670,121.8113,118.1179,114.6557,111.5142,108.9576,106.9576,105.3066,104.2123,103.4104,102.8538,102.3113,102.6604,103.0236,103.4292,103.9764,104.6981,104.9906,105.1792,105.646,105.755,105.986,106.094,106.255,105.995,106.137,106.278,106.179,106.042,106.057,106.118,106.151,106.1604,106.2547,106.3208,106.2547,106.6557,106.6981,106.7358,106.8160,106.9387,107.2264,107.2311,107.3396,107.8160,107.7453,108.1274,108.3113,108.4623,108.6085,109.0802,109.3679,109.6415,109.8868,110.2123,110.3868,110.5896,111.1368,111.4906,111.7358,111.9528,112.1226,112.4340,112.9057,113.1698,113.4245,113.8255,114.0094,114.4245,114.6462,115.0566,115.1651,115.5519,115.6274,116.0566,116.5047,116.9009,117.1132,117.1651,117.6887,118.0047,118.2877,118.5000,118.7689,118.9623,119.2783,119.4387
0.51402,189.5588,186.3578,183.7108,180.5931,177.5882,174.5588,171.3186,168.3725,165.7108,162.5000,159.7304,156.3284,152.2451,148.3382,144.7990,140.2157,135.1275,130.3676,126.0245,121.7500,118.1520,114.5980,111.6274,109.0490,107.0147,105.3578,104.1667,103.3333,102.8578,102.4461,102.7255,102.8627,103.4706,104.0441,104.8039,105.0294,105.2157,105.652,105.789,106.020,106.235,106.181,106.152,106.147,106.093,106.074,106.113,106.123,106.152,106.127,106.0147,106.2696,106.4510,106.3284,106.5343,106.6226,106.7647,106.8039,106.9118,107.0833,107.1863,107.3284,107.6863,107.6422,108.1029,108.4363,108.4363,108.6029,109.0735,109.4020,109.5147,109.7304,110.2402,110.3235,110.7108,111.1618,111.4608,111.7941,111.7157,112.1569,112.3971,112.7353,113.1716,113.5049,113.7304,113.9608,114.3774,114.6127,114.9216,115.2157,115.5833,115.8971,116.0882,116.5931,116.9412,117.2598,117.2745,117.8186,118.0147,118.2451,118.5147,118.7696,119.0637,119.1961,119.6814
0.52914,189.8438,186.8259,184.0268,180.8929,177.8616,174.8438,171.4777,168.9152,166.3080,163.1027,160.1071,156.5491,152.7500,148.8705,144.8839,140.5402,135.4866,130.7232,126.3214,122.0759,118.1562,114.8973,111.6830,109.0759,107.0625,105.4598,104.2098,103.3393,102.8929,102.5045,102.7902,102.9955,103.5446,104.1518,104.8348,105.1652,105.4420,105.634,105.938,106.179,106.183,106.241,106.290,106.228,106.134,106.089,106.223,106.210,106.317,106.411,106.1295,106.1741,106.3393,106.3750,106.5714,106.7991,106.7902,106.9062,106.9821,107.1339,107.3170,107.2545,107.6964,107.7143,108.1250,108.4509,108.5312,108.7768,109.1250,109.3795,109.6473,109.9107,110.3259,110.6205,110.7455,111.2857,111.4107,111.7500,111.9688,112.1652,112.4330,112.8527,113.2723,113.4554,113.7812,113.9866,114.5759,114.7366,115.0580,115.2857,115.6161,115.9420,116.3214,116.5402,116.9509,117.3259,117.3839,117.6295,117.9062,118.1250,118.5580,118.8884,118.9911,119.3393,119.6696
0.54425,190.0754,187.0754,184.3056,181.0952,178.0913,174.9960,171.8770,169.0040,166.3968,163.2381,160.2976,156.6627,153.1508,149.0635,145.2857,140.7460,135.8492,131.0516,126.5595,122.3968,118.4762,115.0754,111.8770,109.2024,107.1548,105.5119,104.3929,103.5556,102.9008,102.4881,102.7857,103.0040,103.6111,104.1230,104.7897,105.1548,105.2936,105.476,105.889,106.091,106.060,106.325,106.131,106.175,106.234,106.222,106.159,106.179,106.298,106.282,106.1111,106.3095,106.3849,106.2738,106.6587,106.9048,106.9246,106.9444,107.0397,107.2857,107.2500,107.4127,107.8611,107.7024,108.0833,108.4365,108.6151,108.7897,109.3175,109.3611,109.6151,109.9921,110.5556,110.4881,110.8175,111.1984,111.4524,111.9008,112.1429,112.2421,112.5833,112.9365,113.3333,113.5079,113.9325,114.0794,114.5952,114.7698,115.1548,115.3571,115.7976,116.0992,116.3373,116.6905,116.9881,117.0873,117.1349,117.7976,117.8770,118.2341,118.5040,118.7500,119.0913,119.1944,119.5040
0.55937,190.4091,187.3955,184.4364,181.6545,178.4682,175.5000,172.2818,169.3909,166.8318,163.8091,160.7500,157.2000,153.3455,149.7500,145.7136,141.2227,136.1954,131.3318,126.9364,122.6091,118.8727,115.4409,112.2136,109.8318,107.6182,106.0545,104.8636,103.8955,103.4364,102.9455,103.3136,103.5000,103.9818,104.5955,105.0955,105.5545,105.8227,106.118,106.323,106.491,106.500,106.873,106.605,106.614,106.564,106.691,106.609,106.591,106.518,106.673,106.5727,106.6909,106.7909,106.7773,106.9409,107.1636,107.1909,107.0682,107.3909,107.5091,107.6273,107.7227,108.0500,108.1682,108.4409,108.6727,108.8091,108.8864,109.4364,109.7409,110.0455,110.3364,110.6636,110.8455,111.0409,111.5773,111.7682,112.1727,112.3273,112.3500,112.7273,113.2455,113.4591,113.7409,113.9636,114.2500,114.7864,114.8773,115.2364,115.5273,115.9045,116.0864,116.2818,116.8000,116.8591,117.4318,117.2864,117.7773,118.0227,118.2591,118.5091,118.8773,119.0409,119.3227,119.6091
0.57449,190.4087,187.3770,184.5278,181.6151,178.5357,175.5873,172.2619,169.6667,166.9325,163.7659,160.8889,157.0794,153.5397,149.5913,145.7976,141.4802,136.4405,131.4802,127.1111,122.8452,119.0317,115.6389,112.3452,109.8532,107.8016,106.0238,104.9683,104.0317,103.4881,103.1310,103.3452,103.6746,104.1111,104.5754,105.3929,105.8175,105.9325,106.270,106.548,106.663,106.738,106.774,106.750,106.758,106.798,106.782,106.825,106.635,106.683,106.679,106.5556,106.7659,106.9286,106.7540,107.1468,107.1190,107.2698,107.4206,107.3968,107.5119,107.6944,107.8571,108.3333,108.2143,108.5238,108.8889,109.0794,109.0833,109.5873,109.8175,110.1667,110.3849,110.7738,110.7619,111.1627,111.6429,111.7976,112.1865,112.2976,112.3770,112.7936,113.1984,113.5754,113.7500,114.0278,114.3651,114.8056,114.9762,115.3254,115.5595,115.8929,116.1865,116.4286,116.8452,117.2222,117.2579,117.3254,117.9524,118.3571,118.5635,118.8095,119.0238,119.2341,119.4603,119.7143
0.58961,190.2583,187.2792,184.2292,181.3917,178.2958,175.1667,172.0958,169.1833,166.5917,163.5500,160.7000,156.9292,153.4250,149.3542,145.5333,141.1583,136.1042,131.2167,126.9958,122.6917,118.6875,115.3000,112.2500,109.7083,107.5167,105.8083,104.7667,103.9375,103.3667,102.9667,103.1708,103.3208,104.0250,104.5958,105.2875,105.5792,105.8042,106.133,106.308,106.579,106.558,106.546,106.471,106.567,106.508,106.546,106.483,106.417,106.575,106.621,106.5708,106.6375,106.6917,106.6167,106.9708,107.1917,107.1292,107.2292,107.3000,107.6167,107.7125,107.7667,108.1750,108.1667,108.3958,108.7917,108.9208,109.0458,109.4333,109.8042,110.0250,110.1917,110.7375,110.8625,111.1458,111.4167,111.7500,112.1667,112.3042,112.5667,112.8083,113.2250,113.5875,113.8292,114.0583,114.3500,114.6833,115.0250,115.2958,115.5958,115.8958,116.1667,116.6500,117.0417,117.3458,117.7083,117.6000,118.1708,118.4167,118.5667,118.9792,119.2375,119.3167,119.6625,119.9917
0.60473,190.4923,187.2231,184.2962,181.4000,178.2346,175.2731,172.1039,169.1269,166.6115,163.5192,160.7885,157.0923,153.3769,149.3539,145.4154,141.0500,135.8923,131.0231,126.6923,122.5115,118.6885,115.1308,111.8385,109.2231,107.2654,105.5115,104.3731,103.5962,102.9654,102.5154,102.8500,103.0731,103.6577,104.2231,104.8231,105.1923,105.4538,105.823,106.108,106.085,106.235,106.292,106.235,106.369,106.273,106.335,106.346,106.165,106.381,106.419,106.1923,106.4231,106.4885,106.5269,106.7808,106.7962,106.9654,107.0077,107.1038,107.3077,107.3577,107.5269,107.7962,107.7923,108.1346,108.5731,108.7269,108.8462,109.2962,109.4308,109.7692,110.0269,110.4346,110.7808,110.9308,111.3577,111.6577,111.9692,112.0808,112.3731,112.5846,113.0885,113.3731,113.6423,113.9692,114.1615,114.7538,114.8038,115.2962,115.4346,115.9154,116.1692,116.4692,116.7231,117.2808,117.4038,117.5269,117.9731,118.1692,118.6038,118.8846,119.0846,119.2769,119.6154,119.8885
0.61984,190.5038,187.4885,184.5269,181.4154,178.4500,175.5538,172.3500,169.5923,166.7654,163.6923,160.6769,157.2077,153.3154,149.3885,145.6000,141.1000,136.0231,131.1808,126.7923,122.5769,118.6808,115.2731,111.9231,109.2731,107.2615,105.6000,104.4692,103.6269,103.0038,102.5923,102.8654,103.0269,103.6462,104.1385,104.8808,105.1154,105.4577,105.765,105.962,106.046,106.081,106.265,106.265,106.288,106.223,106.315,106.154,106.185,106.204,106.315,106.1654,106.1885,106.4231,106.2923,106.6192,106.8346,106.9731,106.9923,106.9269,107.1231,107.3192,107.4731,107.8808,107.9115,108.1846,108.4962,108.6462,108.7885,109.3346,109.4615,109.8346,110.0000,110.4000,110.6577,110.7769,111.3115,111.5808,111.8846,112.0615,112.2577,112.7192,113.0769,113.3923,113.5654,113.9385,114.1923,114.6154,114.8154,115.1500,115.3615,115.7115,116.0154,116.2885,116.8308,117.0808,117.5269,117.3000,117.8962,118.2538,118.3731,118.6808,119.0577,119.1346,119.4615,119.7808
0.63496,190.3594,187.3789,184.4102,181.4531,178.3516,175.3242,172.3789,169.5859,166.8047,163.8750,161.0391,157.3594,153.4961,149.6602,145.8086,141.3594,136.4141,131.4531,126.9492,122.7852,118.8828,115.3945,112.0781,109.7539,107.5312,105.7734,104.6875,103.7852,103.1250,102.8086,103.0898,103.2812,103.8359,104.4648,105.1367,105.3008,105.5664,106.027,106.203,106.363,106.465,106.500,106.566,106.523,106.664,106.520,106.523,106.496,106.609,106.531,106.5078,106.5469,106.7695,106.5391,106.8711,107.0117,106.9688,107.2148,107.2617,107.5430,107.4414,107.7422,108.0312,107.9961,108.3516,108.6562,108.7305,108.9922,109.5273,109.6484,109.9453,110.1641,110.4570,110.6680,110.9688,111.3047,111.6992,111.9844,112.1328,112.2812,112.6445,113.2305,113.4219,113.7109,113.9961,114.1836,114.5469,114.9688,115.1758,115.5703,115.6523,116.0430,116.5195,116.8984,117.0820,117.4492,117.2930,117.8984,118.1094,118.5469,118.6875,118.9648,119.0664,119.3516,119.7812
0.65008,190.5548,187.5479,184.8767,181.8938,178.7226,175.6884,172.5582,169.6507,167.1096,163.9658,161.1370,157.4418,153.8288,149.9349,146.1301,141.5240,136.6678,131.4555,127.2603,122.9075,119.0651,115.6130,112.4247,109.7877,107.6062,105.9041,104.8767,103.8767,103.4863,102.9315,103.2055,103.5651,104.0753,104.5788,105.1781,105.5479,105.8253,106.065,106.346,106.414,106.599,106.586,106.610,106.627,106.473,106.592,106.664,106.524,106.596,106.654,106.5445,106.6370,106.7569,106.6473,107.0651,107.0514,107.0753,107.2466,107.4486,107.6301,107.6027,107.6370,108.1644,108.1541,108.3836,108.8185,108.7842,108.9931,109.5069,109.7842,110.0240,110.2363,110.6781,110.7466,111.1473,111.4966,111.6712,112.1610,112.3836,112.5445,112.8562,113.2397,113.5685,113.7226,114.0034,114.2979,114.8253,115.0856,115.3527,115.5890,116.0000,116.2569,116.5445,116.9555,117.3288,117.4075,117.3973,117.9144,118.1096,118.4486,118.6815,118.9281,119.1267,119.4281,119.7226
0.66520,190.5580,187.4275,184.7065,181.7971,178.8406,175.6630,172.6196,169.9203,167.3188,164.1558,161.4384,157.7246,154.0145,150.0217,146.2391,141.9348,136.8261,131.7826,127.2826,123.1268,119.1775,115.6920,112.4167,109.8949,107.8188,106.0797,104.9275,104.0435,103.4601,102.9384,103.2464,103.5435,104.0072,104.5507,105.1232,105.5181,105.8188,106.181,106.134,106.507,106.562,106.634,106.620,106.601,106.717,106.620,106.580,106.572,106.605,106.703,106.5362,106.6993,106.7536,106.6775,107.0725,107.0833,107.1159,107.2536,107.4420,107.4746,107.6341,107.7428,108.2391,108.0145,108.4130,108.7681,108.9239,108.9493,109.4420,109.8370,110.0616,110.2790,110.6558,110.8696,111.1884,111.5870,111.7464,112.2065,112.2500,112.5109,112.7754,113.2029,113.6486,113.7754,114.1630,114.4312,114.8370,115.0254,115.4094,115.6123,115.8696,116.2174,116.5326,116.8261,117.2681,117.3478,117.4022,117.8370,118.3007,118.5181,118.8007,118.9674,119.2355,119.3370,119.8659
0.68032,190.5034,187.4623,184.7671,181.6473,178.8116,175.6473,172.4041,169.7671,167.1507,164.1130,161.0753,157.4384,153.6473,149.8459,146.0514,141.5411,136.4315,131.6062,127.1747,123.0069,119.1164,115.5651,112.3733,109.7842,107.6473,105.9863,104.8356,103.9384,103.2945,102.8493,103.1027,103.3390,103.8390,104.5069,105.1473,105.5548,105.7569,106.072,106.291,106.555,106.534,106.476,106.517,106.538,106.661,106.418,106.545,106.582,106.545,106.562,106.5069,106.6233,106.8870,106.6815,107.0514,107.1370,107.1918,107.2431,107.3801,107.6233,107.6027,107.6918,108.0685,108.1027,108.5411,108.8322,108.8870,109.2158,109.5000,109.8014,110.1678,110.3048,110.6541,110.8938,111.1747,111.5822,111.7671,112.0719,112.3425,112.5171,112.9555,113.3116,113.6678,113.7466,114.1199,114.4110,114.7979,115.1164,115.4760,115.5822,115.9692,116.3116,116.5514,116.9555,117.2671,117.6747,117.5000,118.1370,118.4658,118.6233,118.8904,119.0411,119.3904,119.6678,120.0171
0.69544,189.9964,186.7393,184.0821,181.0821,178.0750,174.9000,171.9714,169.3428,166.7178,163.4500,160.6572,156.9072,153.2250,149.1857,145.4571,141.0607,136.0464,131.1714,126.7714,122.5286,118.6964,115.1679,111.8500,109.3036,107.2679,105.5107,104.3786,103.5321,102.9500,102.5750,102.7643,103.0179,103.5857,104.1321,104.7286,105.1214,105.3786,105.743,105.779,105.957,106.204,106.275,106.075,106.114,106.050,106.071,106.246,106.164,106.296,106.186,106.1393,106.3857,106.2679,106.3536,106.5571,106.7964,106.7786,106.9643,106.9964,107.1893,107.2750,107.3607,107.8643,107.6714,108.0607,108.3536,108.6393,108.6929,109.0607,109.3607,109.6179,109.8107,110.2964,110.4821,110.6393,111.1714,111.3321,111.6071,112.0143,112.0107,112.4321,112.8607,113.2464,113.4500,113.5393,114.0321,114.4250,114.7964,114.9321,115.2250,115.4214,115.8750,116.1500,116.3857,116.8607,117.3143,117.3000,117.7321,118.0893,118.2357,118.5286,118.7714,118.9750,119.3893,119.6679
0.71055,189.8732,186.4783,183.7283,180.7391,177.7971,174.7899,171.7717,168.9239,166.2355,163.2355,160.3116,156.8116,153.1015,149.1522,145.3804,141.0435,136.0906,131.1956,126.8333,122.4203,118.7138,115.2319,111.8188,109.3768,107.2065,105.4891,104.3587,103.4746,102.9601,102.4130,102.6449,102.7935,103.4312,103.9638,104.7101,105.0109,105.1884,105.453,105.732,105.866,106.011,105.938,106.022,105.902,105.982,105.938,106.018,105.989,105.946,106.098,105.8297,106.1232,106.1558,106.1848,106.3768,106.4674,106.4783,106.6232,106.8406,106.8841,106.9529,107.1486,107.5435,107.4420,107.8333,108.1087,108.2428,108.3804,108.9022,109.1775,109.5181,109.6159,109.9638,110.2500,110.5725,110.9565,111.1014,111.2862,111.6522,111.8007,112.2464,112.6087,112.9094,113.0761,113.4022,113.6522,114.1377,114.4167,114.8333,114.9167,115.3986,115.5616,115.8551,116.2428,116.5906,117.1087,117.0797,117.5906,117.7935,118.0616,118.4022,118.6196,118.8913,119.0833,119.5036
